,company_name,company_registration_number,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
160,"Htoo International Industrial Group Co., Ltd.",nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
161,"Htoo International Industrial Group Co., Ltd.",nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
162,"Htoo International Industrial Group Co., Ltd.",nan,Royalties,Department of Mines (DOM),,MMK,0.0,7780000.0,7780000.0,7780000.0,0.0,7780000.0,0.0,nan
163,"Htoo International Industrial Group Co., Ltd.",nan,Dead Rent Fees,Department of Mines (DOM),,MMK,62780200.0,218265000.0,281045200.0,281045200.0,0.0,281045200.0,0.0,nan
164,"Htoo International Industrial Group Co., Ltd.",nan,License Fees,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
165,"Htoo International Industrial Group Co., Ltd.",nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
166,"Htoo International Industrial Group Co., Ltd.",nan,Land Rental Fee,Forest Department ,,MMK,0.0,48525000.0,48525000.0,48525000.0,0.0,48525000.0,0.0,nan
167,"Htoo International Industrial Group Co., Ltd.",nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
168,"Htoo International Industrial Group Co., Ltd.",nan,Production Split,Mining Enterprise (1) ,,MMK,276675000.0,19481000.0,296156000.0,296156000.0,0.0,296156000.0,0.0,nan
169,"Htoo International Industrial Group Co., Ltd.",nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
170,"Htoo International Industrial Group Co., Ltd.",nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
171,"Htoo International Industrial Group Co., Ltd.",nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
172,"Htoo International Industrial Group Co., Ltd.",nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
173,"Htoo International Industrial Group Co., Ltd.",nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
174,"Htoo International Industrial Group Co., Ltd.",nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
175,"Htoo International Industrial Group Co., Ltd.",nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
176,"Htoo International Industrial Group Co., Ltd.",nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
177,"Htoo International Industrial Group Co., Ltd.",nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
178,"Htoo International Industrial Group Co., Ltd.",nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
179,"Htoo International Industrial Group Co., Ltd.",nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
180,"Kan Baw Za Industrial Co., Ltd,",nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
181,"Kan Baw Za Industrial Co., Ltd,",nan,Custom Duties ,Customs Department (CD) ,,MMK,14729558.0,92824.65,14822382.65,0.0,14822382.75,14822382.75,-0.09999999962747097,nan
182,"Kan Baw Za Industrial Co., Ltd,",nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,83469934.0,468764.60000000003,83938698.6,0.0,83938698.60000001,83938698.60000001,0.0,nan
183,"Kan Baw Za Industrial Co., Ltd,",nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
184,"Kan Baw Za Industrial Co., Ltd,",nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
185,"Kan Baw Za Industrial Co., Ltd,",nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,766607254.0,534034477.0,1300641731.0,1300641731.0,0.0,1300641731.0,0.0,nan
186,"Kan Baw Za Industrial Co., Ltd,",nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
187,"Kan Baw Za Industrial Co., Ltd,",nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,217752600.0,217752600.0,217752600.0,0.0,217752600.0,0.0,nan
188,"Kan Baw Za Industrial Co., Ltd,",nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
189,"Kan Baw Za Industrial Co., Ltd,",nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
190,"Kan Baw Za Industrial Co., Ltd,",nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
191,"Kan Baw Za Industrial Co., Ltd,",nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,749800.0,0.0,749800.0,0.0,0.0,0.0,749800.0,C. Unreconciled due to the tax not reported and supported documents by government agency 
192,"Kan Baw Za Industrial Co., Ltd,",nan,Royalties,Department of Mines (DOM),,MMK,16264703.0,-1135800.0,15128903.0,15128892.0,0.0,15128892.0,11.0,G. Immaterial Difference <MMK 5 Million
193,"Kan Baw Za Industrial Co., Ltd,",nan,Dead Rent Fees,Department of Mines (DOM),,MMK,7220200.0,-5196800.0,2023400.0,2023400.0,0.0,2023400.0,0.0,nan
194,"Kan Baw Za Industrial Co., Ltd,",nan,License Fees,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
195,"Kan Baw Za Industrial Co., Ltd,",nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
196,"Kan Baw Za Industrial Co., Ltd,",nan,Land Rental Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
197,"Kan Baw Za Industrial Co., Ltd,",nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
198,"Kan Baw Za Industrial Co., Ltd,",nan,Production Split,Mining Enterprise (1) ,,MMK,157767936.0,-11017320.0,146750616.0,146750616.0,0.0,146750616.0,0.0,nan
199,"Kan Baw Za Industrial Co., Ltd,",nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
200,"Kan Baw Za Industrial Co., Ltd,",nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
201,"Kan Baw Za Industrial Co., Ltd,",nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
202,"Kan Baw Za Industrial Co., Ltd,",nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
203,"Kan Baw Za Industrial Co., Ltd,",nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
204,"Kan Baw Za Industrial Co., Ltd,",nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
205,"Kan Baw Za Industrial Co., Ltd,",nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
206,"Kan Baw Za Industrial Co., Ltd,",nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
207,"Kan Baw Za Industrial Co., Ltd,",nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
208,"Kan Baw Za Industrial Co., Ltd,",nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
209,"Kan Baw Za Industrial Co., Ltd,",nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
210,KayahIncountryMetalMining,nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
211,KayahIncountryMetalMining,nan,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
212,KayahIncountryMetalMining,nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
213,KayahIncountryMetalMining,nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
214,KayahIncountryMetalMining,nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,106794061.0,0.0,106794061.0,106794061.0,0.0,106794061.0,0.0,nan
215,KayahIncountryMetalMining,nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
216,KayahIncountryMetalMining,nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
217,KayahIncountryMetalMining,nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
218,KayahIncountryMetalMining,nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
219,KayahIncountryMetalMining,nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
220,KayahIncountryMetalMining,nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
221,KayahIncountryMetalMining,nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
222,KayahIncountryMetalMining,nan,Royalties,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
223,KayahIncountryMetalMining,nan,Dead Rent Fees,Department of Mines (DOM),,MMK,85290000.0,85290000.0,170580000.0,170580000.0,0.0,170580000.0,0.0,nan
224,KayahIncountryMetalMining,nan,License Fees,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
225,KayahIncountryMetalMining,nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
226,KayahIncountryMetalMining,nan,Land Rental Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
227,KayahIncountryMetalMining,nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
228,KayahIncountryMetalMining,nan,Production Split,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
229,KayahIncountryMetalMining,nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
230,KayahIncountryMetalMining,nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
231,KayahIncountryMetalMining,nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
232,KayahIncountryMetalMining,nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
233,KayahIncountryMetalMining,nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
234,KayahIncountryMetalMining,nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
235,KayahIncountryMetalMining,nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,14045700.0,14045700.0,14045700.0,0.0,14045700.0,0.0,nan
236,KayahIncountryMetalMining,nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
237,KayahIncountryMetalMining,nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
238,KayahIncountryMetalMining,nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
239,KayahIncountryMetalMining,nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
240,"Manadalay Golden Friend Mining Co., Ltd.",nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
241,"Manadalay Golden Friend Mining Co., Ltd.",nan,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
242,"Manadalay Golden Friend Mining Co., Ltd.",nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
243,"Manadalay Golden Friend Mining Co., Ltd.",nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
244,"Manadalay Golden Friend Mining Co., Ltd.",nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
245,"Manadalay Golden Friend Mining Co., Ltd.",nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
246,"Manadalay Golden Friend Mining Co., Ltd.",nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
247,"Manadalay Golden Friend Mining Co., Ltd.",nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
248,"Manadalay Golden Friend Mining Co., Ltd.",nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
249,"Manadalay Golden Friend Mining Co., Ltd.",nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
250,"Manadalay Golden Friend Mining Co., Ltd.",nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
251,"Manadalay Golden Friend Mining Co., Ltd.",nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
252,"Manadalay Golden Friend Mining Co., Ltd.",nan,Royalties,Department of Mines (DOM),,MMK,0.0,7580000.0,7580000.0,7580000.0,0.0,7580000.0,0.0,nan
253,"Manadalay Golden Friend Mining Co., Ltd.",nan,Dead Rent Fees,Department of Mines (DOM),,MMK,1554000.0,2986600.0,4540600.0,4540600.0,0.0,4540600.0,0.0,nan
254,"Manadalay Golden Friend Mining Co., Ltd.",nan,License Fees,Department of Mines (DOM),,MMK,0.0,3000.0,3000.0,3000.0,0.0,3000.0,0.0,nan
255,"Manadalay Golden Friend Mining Co., Ltd.",nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
256,"Manadalay Golden Friend Mining Co., Ltd.",nan,Land Rental Fee,Forest Department ,,MMK,5811750.0,2603250.0,8415000.0,8415000.0,0.0,8415000.0,0.0,nan
257,"Manadalay Golden Friend Mining Co., Ltd.",nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
258,"Manadalay Golden Friend Mining Co., Ltd.",nan,Production Split,Mining Enterprise (1) ,,MMK,127889000.0,24270000.0,152159000.0,152159000.0,0.0,152159000.0,0.0,nan
259,"Manadalay Golden Friend Mining Co., Ltd.",nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
260,"Manadalay Golden Friend Mining Co., Ltd.",nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
261,"Manadalay Golden Friend Mining Co., Ltd.",nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
262,"Manadalay Golden Friend Mining Co., Ltd.",nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
263,"Manadalay Golden Friend Mining Co., Ltd.",nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
264,"Manadalay Golden Friend Mining Co., Ltd.",nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
265,"Manadalay Golden Friend Mining Co., Ltd.",nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
266,"Manadalay Golden Friend Mining Co., Ltd.",nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
267,"Manadalay Golden Friend Mining Co., Ltd.",nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
268,"Manadalay Golden Friend Mining Co., Ltd.",nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
269,"Manadalay Golden Friend Mining Co., Ltd.",nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,44705291.0,0.0,44705291.0,0.0,0.0,0.0,44705291.0,nan
270,"Mandalay Distribution and Mining Co., Ltd.",nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
271,"Mandalay Distribution and Mining Co., Ltd.",nan,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
272,"Mandalay Distribution and Mining Co., Ltd.",nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
273,"Mandalay Distribution and Mining Co., Ltd.",nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
274,"Mandalay Distribution and Mining Co., Ltd.",nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,7014682.0,0.0,7014682.0,7014682.0,0.0,7014682.0,0.0,nan
275,"Mandalay Distribution and Mining Co., Ltd.",nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,25069792.0,-2000000.0,23069792.0,11993928.0,11075810.0,23069738.0,54.0,G. Immaterial Difference <MMK 5 Million
276,"Mandalay Distribution and Mining Co., Ltd.",nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
277,"Mandalay Distribution and Mining Co., Ltd.",nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
278,"Mandalay Distribution and Mining Co., Ltd.",nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
279,"Mandalay Distribution and Mining Co., Ltd.",nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
280,"Mandalay Distribution and Mining Co., Ltd.",nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
281,"Mandalay Distribution and Mining Co., Ltd.",nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
282,"Mandalay Distribution and Mining Co., Ltd.",nan,Royalties,Department of Mines (DOM),,MMK,10535080.0,15003020.0,25538100.0,20377260.0,5160840.0,25538100.0,0.0,nan
283,"Mandalay Distribution and Mining Co., Ltd.",nan,Dead Rent Fees,Department of Mines (DOM),,MMK,0.0,52277600.0,52277600.0,26942600.0,25335000.0,52277600.0,0.0,nan
284,"Mandalay Distribution and Mining Co., Ltd.",nan,License Fees,Department of Mines (DOM),,MMK,0.0,7000.0,7000.0,7000.0,0.0,7000.0,0.0,nan
285,"Mandalay Distribution and Mining Co., Ltd.",nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
286,"Mandalay Distribution and Mining Co., Ltd.",nan,Land Rental Fee,Forest Department ,,MMK,0.0,3000000.0,3000000.0,3000000.0,0.0,3000000.0,0.0,nan
287,"Mandalay Distribution and Mining Co., Ltd.",nan,Environmental/Plantation Fee,Forest Department ,,MMK,3000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,nan
288,"Mandalay Distribution and Mining Co., Ltd.",nan,Production Split,Mining Enterprise (1) ,,MMK,363541680.0,-152198870.0,211342810.0,211342810.0,0.0,211342810.0,0.0,nan
289,"Mandalay Distribution and Mining Co., Ltd.",nan,Application Fees,Mining Enterprise (1) ,,MMK,16000000.0,-10000000.0,6000000.0,6000000.0,0.0,6000000.0,0.0,nan
290,"Mandalay Distribution and Mining Co., Ltd.",nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
291,"Mandalay Distribution and Mining Co., Ltd.",nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
292,"Mandalay Distribution and Mining Co., Ltd.",nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
293,"Mandalay Distribution and Mining Co., Ltd.",nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
294,"Mandalay Distribution and Mining Co., Ltd.",nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
295,"Mandalay Distribution and Mining Co., Ltd.",nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
296,"Mandalay Distribution and Mining Co., Ltd.",nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
297,"Mandalay Distribution and Mining Co., Ltd.",nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
298,"Mandalay Distribution and Mining Co., Ltd.",nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
299,"Mandalay Distribution and Mining Co., Ltd.",nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,197682563.0,0.0,197682563.0,0.0,0.0,0.0,197682563.0,nan
300,"Max Myanmar Co., Group.",nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
301,"Max Myanmar Co., Group.",nan,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
302,"Max Myanmar Co., Group.",nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
303,"Max Myanmar Co., Group.",nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
304,"Max Myanmar Co., Group.",nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
305,"Max Myanmar Co., Group.",nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,83601189.0,265410434.0,349011623.0,0.0,349011623.0,349011623.0,0.0,nan
306,"Max Myanmar Co., Group.",nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
307,"Max Myanmar Co., Group.",nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
308,"Max Myanmar Co., Group.",nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
309,"Max Myanmar Co., Group.",nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
310,"Max Myanmar Co., Group.",nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
311,"Max Myanmar Co., Group.",nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
312,"Max Myanmar Co., Group.",nan,Royalties,Department of Mines (DOM),,MMK,17206860.0,126000.0,17332860.0,17332860.0,0.0,17332860.0,0.0,nan
313,"Max Myanmar Co., Group.",nan,Dead Rent Fees,Department of Mines (DOM),,MMK,23503200.0,7504000.0,31007200.0,31007200.0,0.0,31007200.0,0.0,nan
314,"Max Myanmar Co., Group.",nan,License Fees,Department of Mines (DOM),,MMK,0.0,4000.0,4000.0,4000.0,0.0,4000.0,0.0,nan
315,"Max Myanmar Co., Group.",nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
316,"Max Myanmar Co., Group.",nan,Land Rental Fee,Forest Department ,,MMK,8137500.0,-8137500.0,0.0,0.0,0.0,0.0,0.0,nan
317,"Max Myanmar Co., Group.",nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
318,"Max Myanmar Co., Group.",nan,Production Split,Mining Enterprise (1) ,,MMK,335505958.0,1222292.0,336728250.0,336379050.0,349200.0,336728250.0,0.0,nan
