,company_name,company_registration_number,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
151,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
152,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
153,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
154,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
155,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
156,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
157,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
158,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
159,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Royalties (Seeding Tax - for local companies only),Department of Mines (DOM),,MMK,82680000.0,0.0,82680000.0,82680000.0,0.0,82680000.0,0.0,nan
160,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,License Fee (One time fee),Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
161,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Other Fees,Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
162,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Lease of buildings,Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
163,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Penalty Fees,Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
164,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
165,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
166,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
167,"Orient Pearl Co., Ltd (Jalan)",1384/1998-1999,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
168,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
169,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
170,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Commercial Tax on Imported Capital Equipment,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
171,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Commercial Tax on Imports on Raw Materials and Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
172,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,111708372.0,-3000000.0,108708372.0,0.0,108708372.0,108708372.0,0.0,nan
173,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,502040.0,0.0,502040.0,0.0,502040.0,502040.0,0.0,nan
174,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
175,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
176,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
177,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
178,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
179,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
180,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Royalties (Seeding Tax - for local companies only),Department of Mines (DOM),,MMK,498282000.0,0.0,498282000.0,49828200.0,448453800.0,498282000.0,0.0,nan
181,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,License Fee (One time fee),Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
182,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Other Fees,Myanmar Pearl Enterprise ,,MMK,161000.0,120000.0,281000.0,281000.0,0.0,281000.0,0.0,nan
183,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Lease of buildings,Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
184,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Penalty Fees,Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
185,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
186,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
187,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
188,"Orient Pearl Co., Ltd (Zinyaw)",1384/1998-1999,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
189,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
190,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
191,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Commercial Tax on Imported Capital Equipment,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
192,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Commercial Tax on Imports on Raw Materials and Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
193,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
194,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
195,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
196,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
197,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
198,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
199,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
200,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
201,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Royalties (Seeding Tax - for local companies only),Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
202,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,License Fee (One time fee),Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
203,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Other Fees,Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
204,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Lease of buildings,Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
205,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Penalty Fees,Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
206,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
207,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
208,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
209,"Pyae Phyo Tun Co., Ltd",Pyi Phyo Tun International Company Limited,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
210,"Pyae Sone Htet Myint Co., Ltd",100108143,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
211,"Pyae Sone Htet Myint Co., Ltd",100108143,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
212,"Pyae Sone Htet Myint Co., Ltd",100108143,Commercial Tax on Imported Capital Equipment,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
213,"Pyae Sone Htet Myint Co., Ltd",100108143,Commercial Tax on Imports on Raw Materials and Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
214,"Pyae Sone Htet Myint Co., Ltd",100108143,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
215,"Pyae Sone Htet Myint Co., Ltd",100108143,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
216,"Pyae Sone Htet Myint Co., Ltd",100108143,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
217,"Pyae Sone Htet Myint Co., Ltd",100108143,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
218,"Pyae Sone Htet Myint Co., Ltd",100108143,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
219,"Pyae Sone Htet Myint Co., Ltd",100108143,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
220,"Pyae Sone Htet Myint Co., Ltd",100108143,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
221,"Pyae Sone Htet Myint Co., Ltd",100108143,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
222,"Pyae Sone Htet Myint Co., Ltd",100108143,Royalties (Seeding Tax - for local companies only),Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
223,"Pyae Sone Htet Myint Co., Ltd",100108143,License Fee (One time fee),Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
224,"Pyae Sone Htet Myint Co., Ltd",100108143,Other Fees,Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
225,"Pyae Sone Htet Myint Co., Ltd",100108143,Lease of buildings,Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
226,"Pyae Sone Htet Myint Co., Ltd",100108143,Penalty Fees,Myanmar Pearl Enterprise ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
227,"Pyae Sone Htet Myint Co., Ltd",100108143,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
228,"Pyae Sone Htet Myint Co., Ltd",100108143,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
229,"Pyae Sone Htet Myint Co., Ltd",100108143,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
230,"Pyae Sone Htet Myint Co., Ltd",100108143,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
