Code/Ref,License holder,Company_Name_cl,Type of License,License_type_cl,Date of award,Award_date_cl,Expiry date,Expiry_date_cl,Commodity,Commodity_cl,Area  (Km2),Area_km2_cl,Location  (Region),License_location_cl,Coordinates of the license area
0205/2014,"Shwe Pyae Maung 
Mining Co.,Ltd","Shwe Pyae Maung Mining Co.,Ltd",Small scale,Small,2014-07-02T00:00:00Z,2014-07-02,2015-07-01T00:00:00Z,2015-07-01,Gold,Gold,20.0,20.0,Ole Bo Ka Tout,Ole Bo Ka Tout,SHML-555
0275/2014,"Pyi Pyo San Mining 
Co., Ltd","Pyi Pyo San Mining Co., Ltd",Small scale,Small,2014-11-21T00:00:00Z,2014-11-21,2015-11-20T00:00:00Z,2015-11-20,Gold,Gold,20.0,20.0,Hta Man Thi,Hta Man Thi,SHML-590
0298/2014,"Shwe Toe Hlyan Co., Ltd","Shwe Toe Hlyan Co., Ltd",Small scale,Small,2014-12-24T00:00:00Z,2014-12-24,2015-12-23T00:00:00Z,2015-12-23,Gold,Gold,20.0,20.0,Loung Phaung,Loung Phaung,SHML-618
0287/2014,"Aung Shwe Sin Myat 
Co., Ltd","Aung Shwe Sin Myat Co., Ltd",Small scale,Small,2014-12-10T00:00:00Z,2014-12-10,2015-12-09T00:00:00Z,2015-12-09,Gold,Gold,20.0,20.0,Loung Phaung,Loung Phaung,SHML-612
0015/2015,"Shwe Zayar Pubic 
Co., Ltd","Shwe Zayar Pubic Co., Ltd",Small scale,Small,2015-01-15T00:00:00Z,2015-01-15,2016-01-14T00:00:00Z,2016-01-14,Gold,Gold,20.0,20.0,Hell Phat,Hell Phat,SHML-565
0016/2015,"Shwe Zayar Pubic 
Co., Ltd","Shwe Zayar Pubic Co., Ltd",Small scale,Small,2015-01-15T00:00:00Z,2015-01-15,2016-01-14T00:00:00Z,2016-01-14,Gold,Gold,20.0,20.0,Hell Phat,Hell Phat,SHML-566
0297/2014,"Placer Gold Mining 
Co.,Ltd","Placer Gold Mining Co.,Ltd",Small scale,Small,2014-12-24T00:00:00Z,2014-12-24,2015-12-23T00:00:00Z,2015-12-23,Gold,Gold,18.0,18.0,Noung Soup Khar,Noung Soup Khar,SHML-615
0196/2013,"Thiri Yadanar Toe Co.,Ltd","Thiri Yadanar Toe Co.,Ltd",Small scale,Small,2013-10-30T00:00:00Z,2013-10-30,2015-10-29T00:00:00Z,2015-10-29,Gold,Gold,20.0,20.0,loung Phaung,loung Phaung,SHML-508
0009/2015,"Otya Shwe Sin Co., Ltd","Otya Shwe Sin Co., Ltd",Small scale,Small,2015-01-07T00:00:00Z,2015-01-07,2016-01-06T00:00:00Z,2016-01-06,Gold,Gold,20.0,20.0,Shwe Twin,Shwe Twin,SHML-527
0010/2015,"Otya Shwe Sin Co., Ltd","Otya Shwe Sin Co., Ltd",Small scale,Small,2015-01-07T00:00:00Z,2015-01-07,2016-01-06T00:00:00Z,2016-01-06,Gold,Gold,20.0,20.0,Shwe Twin,Shwe Twin,SHML-529
0065/2015,"Nyunt and Son Co., Ltd","Nyunt and Son Co., Ltd",Small scale,Small,2015-03-12T00:00:00Z,2015-03-12,2016-03-11T00:00:00Z,2016-03-11,Gold,Gold,18.8,18.8,Kyun Kone,Kyun Kone,SHML-633
0059/2015,"Yu Thanlar Co., Ltd","Yu Thanlar Co., Ltd",Small scale,Small,2015-02-26T00:00:00Z,2015-02-26,2016-02-25T00:00:00Z,2016-02-25,Gold,Gold,20.0,20.0,Hta Man Thi,Hta Man Thi,SHML-625
0060/2015,"San Pyae Thein Co., Ltd","San Pyae Thein Co., Ltd",Small scale,Small,2015-02-26T00:00:00Z,2015-02-26,2016-02-25T00:00:00Z,2016-02-25,Gold,Gold,20.0,20.0,Hta Man Thi,Hta Man Thi,SHML-627
0066/2015,"Professional Co., Ltd","Professional Co., Ltd",Small scale,Small,2015-03-12T00:00:00Z,2015-03-12,2016-03-11T00:00:00Z,2016-03-11,Gold,Gold,6.3,6.3,Htain Kone,Htain Kone,SHML-634
0064/2015,"Than Shwe Ye Aung 
Co., Ltd","Than Shwe Ye Aung Co., Ltd",Small scale,Small,2015-03-12T00:00:00Z,2015-03-12,2016-03-11T00:00:00Z,2016-03-11,Gold,Gold,20.0,20.0,Mine Kine,Mine Kine,SHML-632
0078/2015,"Zaw Hein Thant Co.,Ltd","Zaw Hein Thant Co.,Ltd",Small scale,Small,2015-03-18T00:00:00Z,2015-03-18,2016-03-17T00:00:00Z,2016-03-17,Gold,Gold,14.0,14.0,Loung Phaung,Loung Phaung,SHML-635
0176//2013,"Tin Soe Tun Mining 
Co.,Ltd","Tin Soe Tun Mining Co.,Ltd",Small scale,Small,2013-10-02T00:00:00Z,2013-10-02,2015-10-01T00:00:00Z,2015-10-01,Gold,Gold,20.0,20.0,Mar Lone,Mar Lone,SHML-453
0290/2009,"Aye Aye Khaing 
Mining Co., Ltd.","Aye Aye Khaing Mining Co., Ltd.",Small scale,Small,2009-12-01T00:00:00Z,2009-12-01,2015-11-30T00:00:00Z,2015-11-30,Gold,Gold,20.0,20.0,Mine Tone Tar,Mine Tone Tar,SPLB-37
0235/2014,"Cho Group 
Manufacturing Co., Ltd","Cho Group Manufacturing Co., Ltd",Small scale,Small,2014-08-27T00:00:00Z,2014-08-27,2015-08-26T00:00:00Z,2015-08-26,Gold,Gold,20.0,20.0,Ma Gyi Pin,Ma Gyi Pin,SPLB-56
0300/2014,"Kan Tar ya Seinn 
Mining Co., Ltd","Kan Tar ya Seinn Mining Co., Ltd",Small scale,Small,2014-12-24T00:00:00Z,2014-12-24,2015-12-23T00:00:00Z,2015-12-23,Gold,Gold,20.0,20.0,Ma Gyi Pin,Ma Gyi Pin,SPLB-57
0061/2015,"Kan Tar ya Seinn 
Mining Co., Ltd","Kan Tar ya Seinn Mining Co., Ltd",Small scale,Small,2015-03-05T00:00:00Z,2015-03-05,2016-03-04T00:00:00Z,2016-03-04,Gold,Gold,20.0,20.0,Maw Kwin,Maw Kwin,SPLB-58
0006/2015,"Awzar Shwe Pyae 
Mining Co., Ltd","Awzar Shwe Pyae Mining Co., Ltd",Small scale,Small,2015-01-07T00:00:00Z,2015-01-07,2016-01-06T00:00:00Z,2016-01-06,Gold,Gold,20.0,20.0,Maw Kwin,Maw Kwin,SPLB-59
0007/2015,"Awzar Shwe Pyae 
Mining Co., Ltd","Awzar Shwe Pyae Mining Co., Ltd",Small scale,Small,2015-01-07T00:00:00Z,2015-01-07,2016-01-06T00:00:00Z,2016-01-06,Gold,Gold,20.0,20.0,Maw Kwin,Maw Kwin,SPLB-60
0008/2015,"Awzar Shwe Pyae 
Mining Co., Ltd","Awzar Shwe Pyae Mining Co., Ltd",Small scale,Small,2015-01-07T00:00:00Z,2015-01-07,2016-01-06T00:00:00Z,2016-01-06,Gold,Gold,20.0,20.0,Maw Kwin,Maw Kwin,SPLB-61
0069/2015,"Aung Zaw Htoo Hein 
Co., Ltd","Aung Zaw Htoo Hein Co., Ltd",Small scale,Small,2015-03-12T00:00:00Z,2015-03-12,2016-03-11T00:00:00Z,2016-03-11,Gold,Gold,14.66,14.66,Ole Myae Kone,Ole Myae Kone,SPLB-62
0859/2010,"Myanmar Shan Kyi 
Lone Co., Ltd","Myanmar Shan Kyi Lone Co., Ltd",Small scale,Small,2010-12-24T00:00:00Z,2010-12-24,2015-12-23T00:00:00Z,2015-12-23,Gold,Gold,20.0,20.0,Shan Ka Lone,Shan Ka Lone,SKL-36
0860/2010,"Myanmar Shan Kyi 
Lone Co., Ltd","Myanmar Shan Kyi Lone Co., Ltd",Small scale,Small,2010-12-24T00:00:00Z,2010-12-24,2015-12-23T00:00:00Z,2015-12-23,Gold,Gold,20.0,20.0,Shan Ka Lone,Shan Ka Lone,SKL-37
0051/2014,"Shwe La Wyaing 
Manufacturing Co., Ltd","Shwe La Wyaing Manufacturing Co., Ltd",Small scale,Small,2014-02-28T00:00:00Z,2014-02-28,2015-12-29T00:00:00Z,2015-12-29,Gold,Gold,20.0,20.0,Eie Kyi,Eie Kyi,SKL-60
0131/2014,"Phyo Than Co., Ltd","Phyo Than Co., Ltd",Small scale,Small,2014-03-04T00:00:00Z,2014-03-04,2016-03-03T00:00:00Z,2016-03-03,Gold,Gold,15.67,15.67,Moe Nhan,Moe Nhan,SKL-61
0012/2015,"Zike Shane Export and Import Co.,Ltd","Zike Shane Export and Import Co.,Ltd",Small scale,Small,2015-01-07T00:00:00Z,2015-01-07,2016-01-06T00:00:00Z,2016-01-06,Gold,Gold,20.0,20.0,Oak Kan,Oak Kan,SKL-62
0104/2014,"Shwe Sin Naing Aung 
Co., Ltd","Shwe Sin Naing Aung Co., Ltd",Small scale,Small,2014-03-04T00:00:00Z,2014-03-04,2016-03-03T00:00:00Z,2016-03-03,Gold,Gold,20.0,20.0,Yat Nar,Yat Nar,SKTI-27
0198/2014,"San Oo Lwin Mining Co.,Ltd","San Oo Lwin Mining Co.,Ltd",Small scale,Small,2014-06-25T00:00:00Z,2014-06-25,2015-06-24T00:00:00Z,2015-06-24,Gold,Gold,20.0,20.0,Mine Noung,Mine Noung,SKTI-31
0134/2014,"Shwe Yetkha Co., Ltd","Shwe Yetkha Co., Ltd",Small scale,Small,2014-04-09T00:00:00Z,2014-04-09,2015-04-08T00:00:00Z,2015-04-08,Gold,Gold,20.0,20.0,Min Sin,Min Sin,SKTI-33
0288/2014,"Aung Khant Swan Co.,Ltd","Aung Khant Swan Co.,Ltd",Small scale,Small,2014-12-10T00:00:00Z,2014-12-10,2015-12-09T00:00:00Z,2015-12-09,Gold,Gold,18.7,18.7,Yar Nar,Yar Nar,SKTI-35
0124/2014,"Shwe Pyae Thein 
Co.,Ltd","Shwe Pyae Thein Co.,Ltd",Small scale,Small,2014-04-09T00:00:00Z,2014-04-09,2015-04-08T00:00:00Z,2015-04-08,Gold,Gold,20.0,20.0,Zinn,Zinn,SKBL-1
0161/2014,"Shwe Martar Mining 
Co.,Ltd","Shwe Martar Mining Co.,Ltd",Small scale,Small,2014-05-28T00:00:00Z,2014-05-28,2015-05-27T00:00:00Z,2015-05-27,Gold,Gold,20.0,20.0,Zinn,Zinn,SKBL-2
0243/2014,"Shwe Pyi Kyaw Co., Ltd","Shwe Pyi Kyaw Co., Ltd",Small scale,Small,2014-09-17T00:00:00Z,2014-09-17,2015-09-16T00:00:00Z,2015-09-16,Gold,Gold,20.0,20.0,Mout Pa Linn,Mout Pa Linn,SPB-33
0141/2012,"Min Win Takhun Co., Ltd","Min Win Takhun Co., Ltd",Small scale,Small,2012-08-20T00:00:00Z,2012-08-20,2015-08-19T00:00:00Z,2015-08-19,Gold,Gold,20.0,20.0,Ta Zel Choung,Ta Zel Choung,SKN-3
0210/2013,"Anetga Yadanar Aung 
Mining Co., Ltd.","Anetga Yadanar Aung Mining Co., Ltd.",Small scale,Small,2013-11-26T00:00:00Z,2013-11-26,2015-11-25T00:00:00Z,2015-11-25,Gold,Gold,19.8,19.8,Zar Dad Kyi,Zar Dad Kyi,ShweKyun-10
0395/2011,"Golden Target Mining 
Co.,Ltd","Golden Target Mining Co.,Ltd",Small scale,Small,2011-12-07T00:00:00Z,2011-12-07,2015-12-06T00:00:00Z,2015-12-06,Gold,Gold,20.0,20.0,Win Ka Nain,Win Ka Nain,SGN-137
0154/2014,"Shwe Khit Toe Tat Yae
Mining Co., Ltd","Shwe Khit Toe Tat Yae Mining Co., Ltd",Small scale,Small,2011-04-09T00:00:00Z,2011-04-09,2015-04-08T00:00:00Z,2015-04-08,Gold,Gold,20.0,20.0,Taung Kant Lant,Taung Kant Lant,SGN-141
0293/2014,"Shwe Pyi San Yar 
Co., Ltd","Shwe Pyi San Yar Co., Ltd",Small scale,Small,2014-12-17T00:00:00Z,2014-12-17,2015-12-16T00:00:00Z,2015-12-16,Gold,Gold,20.0,20.0,Tall Puu,Tall Puu,BKK-106
0307/2014,"L Do War Htoo Co.,Ltd","L Do War Htoo Co.,Ltd",Small scale,Small,2014-12-31T00:00:00Z,2014-12-31,2015-12-30T00:00:00Z,2015-12-30,Gold,Gold,19.77,19.77,Kout Pyin,Kout Pyin,BKK-107
0239/2011,"Future Engineering & 
Gold Mining Co., Ltd.","Future Engineering & Gold Mining Co., Ltd.",Small scale,Small,2011-02-25T00:00:00Z,2011-02-25,2016-02-24T00:00:00Z,2016-02-24,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-126
0140/2011,"Future Engineering & 
Gold Mining Co., Ltd.","Future Engineering & Gold Mining Co., Ltd.",Small scale,Small,2011-02-25T00:00:00Z,2011-02-25,2016-02-24T00:00:00Z,2016-02-24,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-127
1079/2013,"Future Engineering & 
Gold Mining Co., Ltd.","Future Engineering & Gold Mining Co., Ltd.",Small scale,Small,2013-10-22T00:00:00Z,2013-10-22,2015-10-21T00:00:00Z,2015-10-21,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-72A
0180/2013,"Future Engineering & 
Gold Mining Co., Ltd.","Future Engineering & Gold Mining Co., Ltd.",Small scale,Small,2013-10-22T00:00:00Z,2013-10-22,2015-10-21T00:00:00Z,2015-10-21,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-72B
0035/2011,"Shwe Pyi Thar 
Gold Production & 
Refining Co., Ltd.","Shwe Pyi Thar Gold Production & Refining Co., Ltd.",Small scale,Small,2011-01-18T00:00:00Z,2011-01-18,2016-01-17T00:00:00Z,2016-01-17,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-104
0036/2011,"Shwe Pyi Thar 
Gold Production & 
Refining Co., Ltd.","Shwe Pyi Thar Gold Production & Refining Co., Ltd.",Small scale,Small,2011-01-18T00:00:00Z,2011-01-18,2016-01-17T00:00:00Z,2016-01-17,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-105
0161/2012,"Shwe Pyi Thar 
Gold Production & 
Refining Co., Ltd.","Shwe Pyi Thar Gold Production & Refining Co., Ltd.",Small scale,Small,2012-08-30T00:00:00Z,2012-08-30,2015-08-29T00:00:00Z,2015-08-29,Gold,Gold,20.0,20.0,Chaung Gyi,Chaung Gyi,TPK-150
1062/2012,"Shwe Pyi Thar 
Gold Production & 
Refining Co., Ltd.","Shwe Pyi Thar Gold Production & Refining Co., Ltd.",Small scale,Small,2012-08-30T00:00:00Z,2012-08-30,2015-08-29T00:00:00Z,2015-08-29,Gold,Gold,20.0,20.0,Chaung Gyi,Chaung Gyi,TPK-151
0078/2011,"Shwe Wah Taung 
Co., Ltd.","Shwe Wah Taung Co., Ltd.",Small scale,Small,2011-01-18T00:00:00Z,2011-01-18,2016-01-17T00:00:00Z,2016-01-17,Gold,Gold,20.0,20.0,Kwin (30),Kwin (30),TPK-106
1232/2011,"Shwe Wah Taung 
Co., Ltd.","Shwe Wah Taung Co., Ltd.",Small scale,Small,2011-02-25T00:00:00Z,2011-02-25,2016-02-24T00:00:00Z,2016-02-24,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-114
0187/2011,"Shwe Wah Taung 
Co., Ltd.","Shwe Wah Taung Co., Ltd.",Small scale,Small,2011-03-24T00:00:00Z,2011-03-24,2016-03-23T00:00:00Z,2016-03-23,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-113
0154/2011,"Myanmar Golden 
Point Family Co., Ltd.","Myanmar Golden Point Family Co., Ltd.",Small scale,Small,2011-02-07T00:00:00Z,2011-02-07,2016-02-06T00:00:00Z,2016-02-06,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TPK-107
0155/2011,"Myanmar Golden 
Point Family Co., Ltd.","Myanmar Golden Point Family Co., Ltd.",Small scale,Small,2011-02-07T00:00:00Z,2011-02-07,2016-02-06T00:00:00Z,2016-02-06,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TPK-108
0156/2011,"Myanmar Golden 
Point Family Co., Ltd.","Myanmar Golden Point Family Co., Ltd.",Small scale,Small,2011-02-07T00:00:00Z,2011-02-07,2016-02-06T00:00:00Z,2016-02-06,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TPK-109
0157/2011,"Myanmar Golden 
Point Family Co., Ltd.","Myanmar Golden Point Family Co., Ltd.",Small scale,Small,2011-02-07T00:00:00Z,2011-02-07,2016-02-06T00:00:00Z,2016-02-06,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TPK-110
0158/2011,"Myanmar Golden 
Point Family Co., Ltd.","Myanmar Golden Point Family Co., Ltd.",Small scale,Small,2011-02-07T00:00:00Z,2011-02-07,2016-02-06T00:00:00Z,2016-02-06,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TPK-111
0159/2011,"Myanmar Golden 
Point Family Co., Ltd.","Myanmar Golden Point Family Co., Ltd.",Small scale,Small,2011-02-07T00:00:00Z,2011-02-07,2016-02-06T00:00:00Z,2016-02-06,Gold,Gold,15.0,15.0,Wat Thay,Wat Thay,TPK-112
0198/2013,"Myanmar Golden 
Point Family Co., Ltd.","Myanmar Golden Point Family Co., Ltd.",Small scale,Small,2013-11-24T00:00:00Z,2013-11-24,2015-11-20T00:00:00Z,2015-11-20,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TWT-A
0199/2013,"Myanmar Golden 
Point Family Co., Ltd.","Myanmar Golden Point Family Co., Ltd.",Small scale,Small,2013-11-24T00:00:00Z,2013-11-24,2015-11-20T00:00:00Z,2015-11-20,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TWT-B
0200/2013,"Myanmar Golden 
Point Family Co., Ltd.","Myanmar Golden Point Family Co., Ltd.",Small scale,Small,2013-11-24T00:00:00Z,2013-11-24,2015-11-20T00:00:00Z,2015-11-20,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TWT-C
0201/2013,"Myanmar Golden 
Point Family Co., Ltd.","Myanmar Golden Point Family Co., Ltd.",Small scale,Small,2013-11-24T00:00:00Z,2013-11-24,2015-11-20T00:00:00Z,2015-11-20,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TWT-D
0221/2011,"Eternal Mining Co.,Ltd","Eternal Mining Co.,Ltd",Small scale,Small,2011-02-25T00:00:00Z,2011-02-25,2016-02-24T00:00:00Z,2016-02-24,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-115
0223/2011,"Eternal Mining Co.,Ltd","Eternal Mining Co.,Ltd",Small scale,Small,2011-02-25T00:00:00Z,2011-02-25,2016-02-24T00:00:00Z,2016-02-24,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-117
0224/2011,"Eternal Mining Co.,Ltd","Eternal Mining Co.,Ltd",Small scale,Small,2011-02-25T00:00:00Z,2011-02-25,2016-02-24T00:00:00Z,2016-02-24,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-118
0228/2011,"Eternal Mining Co.,Ltd","Eternal Mining Co.,Ltd",Small scale,Small,2011-02-25T00:00:00Z,2011-02-25,2016-02-24T00:00:00Z,2016-02-24,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-122
0229/2011,"Eternal Mining Co.,Ltd","Eternal Mining Co.,Ltd",Small scale,Small,2011-02-25T00:00:00Z,2011-02-25,2016-02-24T00:00:00Z,2016-02-24,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-123
0124/2012,"Shwe Su Su Than 
Mining Co., Ltd.","Shwe Su Su Than Mining Co., Ltd.",Small scale,Small,2012-08-08T00:00:00Z,2012-08-08,2015-08-07T00:00:00Z,2015-08-07,Gold,Gold,20.0,20.0,Chaung Gyi,Chaung Gyi,TPK-141
0034/2012,"Shwe Thein Than 
Kabar Mineral Manufacturing Co., Ltd.","Shwe Thein Than Kabar Mineral Manufacturing Co., Ltd.",Small scale,Small,2012-01-11T00:00:00Z,2012-01-11,2016-01-10T00:00:00Z,2016-01-10,Gold,Gold,20.0,20.0,(7)mile,(7)mile,TPK-139
0053/2012,"Shwe Thein Than 
Kabar Mineral Manufacturing Co., Ltd.","Shwe Thein Than Kabar Mineral Manufacturing Co., Ltd.",Small scale,Small,2012-01-11T00:00:00Z,2012-01-11,2016-01-10T00:00:00Z,2016-01-10,Gold,Gold,20.0,20.0,(7)mile,(7)mile,TPK-140
0163/2012,"Shwe Thein Than 
Kabar Mineral Manufacturing Co., Ltd.","Shwe Thein Than Kabar Mineral Manufacturing Co., Ltd.",Small scale,Small,2012-08-30T00:00:00Z,2012-08-30,2015-08-29T00:00:00Z,2015-08-29,Gold,Gold,20.0,20.0,Chaung Gyi,Chaung Gyi,TPK-149
0033/2012,"Kyaw Soe Ya Mining 
& Production Co., Ltd.","Kyaw Soe Ya Mining & Production Co., Ltd.",Small scale,Small,2012-01-10T00:00:00Z,2012-01-10,2016-01-09T00:00:00Z,2016-01-09,Gold,Gold,20.0,20.0,Chaung Gyi,Chaung Gyi,TPK-138
0121/2013,"Kyaw Soe Ya Mining 
& Production Co., Ltd.","Kyaw Soe Ya Mining & Production Co., Ltd.",Small scale,Small,2013-06-19T00:00:00Z,2013-06-19,2015-06-18T00:00:00Z,2015-06-18,Gold,Gold,20.0,20.0,Chaung Gyi,Chaung Gyi,TPK-174
0390/2011,"Koe Kant Shwe Ngar 
Co.,Ltd","Koe Kant Shwe Ngar Co.,Ltd",Small scale,Small,2011-12-05T00:00:00Z,2011-12-05,2015-12-04T00:00:00Z,2015-12-04,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TPK-132
0391/2011,"Koe Kant Shwe Ngar 
Co.,Ltd","Koe Kant Shwe Ngar Co.,Ltd",Small scale,Small,2011-12-05T00:00:00Z,2011-12-05,2015-12-04T00:00:00Z,2015-12-04,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TPK-133
0392/2011,"Koe Kant Shwe Ngar 
Co.,Ltd","Koe Kant Shwe Ngar Co.,Ltd",Small scale,Small,2011-12-05T00:00:00Z,2011-12-05,2015-12-04T00:00:00Z,2015-12-04,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TPK-134
0393/2011,"Koe Kant Shwe Ngar 
Co.,Ltd","Koe Kant Shwe Ngar Co.,Ltd",Small scale,Small,2011-12-05T00:00:00Z,2011-12-05,2015-12-04T00:00:00Z,2015-12-04,Gold,Gold,20.0,20.0,Wat Thay,Wat Thay,TPK-135
0401/2011,"For Luck International 
Co., Ltd.","For Luck International Co., Ltd.",Small scale,Small,2011-12-05T00:00:00Z,2011-12-05,2015-12-04T00:00:00Z,2015-12-04,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-136
0402/2011,"For Luck International 
Co., Ltd.","For Luck International Co., Ltd.",Small scale,Small,2011-12-05T00:00:00Z,2011-12-05,2015-12-04T00:00:00Z,2015-12-04,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-137
0127/2012,"Shwe Than Danan 
Co.,Ltd","Shwe Than Danan Co.,Ltd",Small scale,Small,2012-12-05T00:00:00Z,2012-12-05,2015-12-04T00:00:00Z,2015-12-04,Gold,Gold,20.0,20.0,Chaung Gyi,Chaung Gyi,TPK-142
0143/2012,"Shwe Chaung Gyi 
Mining Co.,Ltd","Shwe Chaung Gyi Mining Co.,Ltd",Small scale,Small,2012-08-20T00:00:00Z,2012-08-20,2015-08-18T00:00:00Z,2015-08-18,Gold,Gold,9.38,9.38,Chaung Gyi,Chaung Gyi,TPK-143
0122/2012,"G.D.Roc Co., Ltd.","G.D.Roc Co., Ltd.",Small scale,Small,2012-08-08T00:00:00Z,2012-08-08,2015-08-07T00:00:00Z,2015-08-07,Gold,Gold,20.0,20.0,(7)mile,(7)mile,TPK-146
0123/2012,"G.D.Roc Co., Ltd.","G.D.Roc Co., Ltd.",Small scale,Small,2012-08-08T00:00:00Z,2012-08-08,2015-08-07T00:00:00Z,2015-08-07,Gold,Gold,20.0,20.0,(7)mile,(7)mile,TPK-147
0189/2012,"Ye Htut Kyaw Co.,Ltd","Ye Htut Kyaw Co.,Ltd",Small scale,Small,2012-10-02T00:00:00Z,2012-10-02,2015-10-01T00:00:00Z,2015-10-01,Gold,Gold,20.0,20.0,Chaung Gyi,Chaung Gyi,TPK-153
0222/2012,"Sixteen Star Co.,Ltd","Sixteen Star Co.,Ltd",Small scale,Small,2012-11-08T00:00:00Z,2012-11-08,2015-11-07T00:00:00Z,2015-11-07,Gold,Gold,20.0,20.0,Chaung Gyi,Chaung Gyi,TPK-152
0010/2013,"Aung Myittar Shin 
Mining Co.,Ltd","Aung Myittar Shin Mining Co.,Ltd",Small scale,Small,2013-01-02T00:00:00Z,2013-01-02,2016-01-01T00:00:00Z,2016-01-01,Gold,Gold,14.31,14.31,Nga Tant Eie,Nga Tant Eie,TPK-156
0003/2013,"Southern Value Mining 
Co.,Ltd","Southern Value Mining Co.,Ltd",Small scale,Small,2013-12-12T00:00:00Z,2013-12-12,2015-12-11T00:00:00Z,2015-12-11,Gold,Gold,20.0,20.0,(7)mile,(7)mile,TPK-157
0002/2013,"Shwe Taung Myint Moe 
Tagon  Co., Ltd","Shwe Taung Myint Moe Tagon Co., Ltd",Small scale,Small,2013-12-28T00:00:00Z,2013-12-28,2015-12-27T00:00:00Z,2015-12-27,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-159
0029/2013,"Myanmar Kyin Sein 
Co.,Ltd","Myanmar Kyin Sein Co.,Ltd",Small scale,Small,2013-01-30T00:00:00Z,2013-01-30,2016-01-29T00:00:00Z,2016-01-29,Gold,Gold,20.0,20.0,war phu taung,war phu taung,TPK-160
0030/2013,"Myanmar Kyin Sein 
Co.,Ltd","Myanmar Kyin Sein Co.,Ltd",Small scale,Small,2013-01-30T00:00:00Z,2013-01-30,2016-01-29T00:00:00Z,2016-01-29,Gold,Gold,20.0,20.0,war phu taung,war phu taung,TPK-161
0031/2013,"Myanmar Kyin Sein 
Co.,Ltd","Myanmar Kyin Sein Co.,Ltd",Small scale,Small,2013-01-30T00:00:00Z,2013-01-30,2016-01-29T00:00:00Z,2016-01-29,Gold,Gold,20.0,20.0,war phu taung,war phu taung,TPK-162
0032/2013,"Myanmar Kyin Sein 
Co.,Ltd","Myanmar Kyin Sein Co.,Ltd",Small scale,Small,2013-01-30T00:00:00Z,2013-01-30,2016-01-29T00:00:00Z,2016-01-29,Gold,Gold,20.0,20.0,war phu taung,war phu taung,TPK-163
0033/2013,"Myanmar Kyin Sein 
Co.,Ltd","Myanmar Kyin Sein Co.,Ltd",Small scale,Small,2013-01-30T00:00:00Z,2013-01-30,2016-01-29T00:00:00Z,2016-01-29,Gold,Gold,20.0,20.0,war phu taung,war phu taung,TPK-164
0034/2013,"Phwint Phyo Thit 
Co.,Ltd","Phwint Phyo Thit Co.,Ltd",Small scale,Small,2013-02-06T00:00:00Z,2013-02-06,2016-02-05T00:00:00Z,2016-02-05,Gold,Gold,20.0,20.0,war phu taung,war phu taung,TPK-165
0035/2013,"Phwint Phyo Thit 
Co.,Ltd","Phwint Phyo Thit Co.,Ltd",Small scale,Small,2013-02-06T00:00:00Z,2013-02-06,2016-02-05T00:00:00Z,2016-02-05,Gold,Gold,20.0,20.0,war phu taung,war phu taung,TPK-166
0072/2013,"Myanmar Shwe Toe Pwar Mann Mining Co.,Ltd","Myanmar Shwe Toe Pwar Mann Mining Co.,Ltd",Small scale,Small,2013-04-03T00:00:00Z,2013-04-03,2015-04-02T00:00:00Z,2015-04-02,Gold,Gold,20.0,20.0,Own Zone,Own Zone,TPK-168
0093/2013,"Shwe Mi Khin Taung 
Mining Co.,Ltd","Shwe Mi Khin Taung Mining Co.,Ltd",Small scale,Small,2013-04-03T00:00:00Z,2013-04-03,2016-04-02T00:00:00Z,2016-04-02,Gold,Gold,16.0,16.0,Chaung Gyi,Chaung Gyi,TPK-171
