,company_name,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
181,MPRL E&P Pte Ltd,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
182,MPRL E&P Pte Ltd,Signature Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
183,MPRL E&P Pte Ltd,Royalties,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
184,MPRL E&P Pte Ltd,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
185,MPRL E&P Pte Ltd,Production Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
186,MPRL E&P Pte Ltd,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
187,MPRL E&P Pte Ltd,Dividend,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
188,MPRL E&P Pte Ltd,Training Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
189,MPRL E&P Pte Ltd,Research and Development Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
190,MPRL E&P Pte Ltd,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
191,MPRL E&P Pte Ltd,Data fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
192,MPRL E&P Pte Ltd,Land fees/Dead rent fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
193,MPRL E&P Pte Ltd,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
194,MPRL E&P Pte Ltd,Transit fees on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
195,MPRL E&P Pte Ltd,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
196,MPRL E&P Pte Ltd,"Other material payments (> 50,000 USD)",MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
197,MPRL E&P Pte Ltd,Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
198,MPRL E&P Pte Ltd,Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
199,MPRL E&P Pte Ltd,Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,458243910.27173764,0.0,458243910.27173764,0.0,0.0,0.0,0.0,
200,Nippon Oil,State production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
201,Nippon Oil,MOGE production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202,Nippon Oil,Royalties,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
203,Nippon Oil,Baseline payment (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
204,Nippon Oil,Risk compensation (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
205,Nippon Oil,Payment out of production (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
206,Nippon Oil,Domestic Market Obligation (DMO) (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
207,Nippon Oil,State production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
208,Nippon Oil,MOGE production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
209,Nippon Oil,Royalties,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
210,Nippon Oil,Baseline payment (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
211,Nippon Oil,Risk compensation (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
212,Nippon Oil,Payment out of production (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
213,Nippon Oil,Domestic Market Obligation (DMO) (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
214,Nippon Oil,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,8226969740.79,0.0,8226969740.79,-8226969740.79,Reporting template not submitted by the extractive company
215,Nippon Oil,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
216,Nippon Oil,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
217,Nippon Oil,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
218,Nippon Oil,Withholding tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
219,Nippon Oil,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,Nippon Oil,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
221,Nippon Oil,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
222,Nippon Oil,Signature Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
223,Nippon Oil,Royalties,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
224,Nippon Oil,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
225,Nippon Oil,Production Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
226,Nippon Oil,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
227,Nippon Oil,Dividend,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
228,Nippon Oil,Training Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
229,Nippon Oil,Research and Development Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,Nippon Oil,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
231,Nippon Oil,Data fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
232,Nippon Oil,Land fees/Dead rent fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
233,Nippon Oil,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
234,Nippon Oil,Transit fees on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
235,Nippon Oil,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
236,Nippon Oil,"Other material payments (> 50,000 USD)",MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
237,Nippon Oil,Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
238,Nippon Oil,Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
239,Nippon Oil,Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
240,PTTEP International Ltd.,State production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
241,PTTEP International Ltd.,MOGE production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
242,PTTEP International Ltd.,Royalties,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
243,PTTEP International Ltd.,Baseline payment (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
244,PTTEP International Ltd.,Risk compensation (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
245,PTTEP International Ltd.,Payment out of production (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
246,PTTEP International Ltd.,Domestic Market Obligation (DMO) (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
247,PTTEP International Ltd.,State production entitelment,,payments in kind,in mscf,17706.655778409302,0.0,17706.655778409302,0.0,0.0,0.0,17706.655778409302,Tax not reported by the Govt Body
248,PTTEP International Ltd.,MOGE production entitelment,,payments in kind,in mscf,18430.255217557667,0.0,18430.255217557667,0.0,0.0,0.0,18430.255217557667,Tax not reported by the Govt Body
249,PTTEP International Ltd.,Royalties,,payments in kind,in mscf,11179.369705900002,0.0,11179.369705900002,0.0,0.0,0.0,11179.369705900002,Tax not reported by the Govt Body
250,PTTEP International Ltd.,Baseline payment (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
251,PTTEP International Ltd.,Risk compensation (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
252,PTTEP International Ltd.,Payment out of production (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
253,PTTEP International Ltd.,Domestic Market Obligation (DMO) (-),,payments in kind,in mscf,2243.01074,0.0,2243.01074,0.0,0.0,0.0,2243.01074,Tax not reported by the Govt Body
254,PTTEP International Ltd.,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,MMK,22260045985.403736,-8021935398.00374,14238110587.399996,14238110587.4,0.0,14238110587.4,0.0,
255,PTTEP International Ltd.,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
256,PTTEP International Ltd.,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
257,PTTEP International Ltd.,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
258,PTTEP International Ltd.,Withholding tax,MoPF-IRD-Customs Department,payments in cash,MMK,23396784242.997536,-4155314566.3217006,19241469676.675835,1020112229.52,18221357447.155834,19241469676.675835,0.0,
259,PTTEP International Ltd.,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,PTTEP International Ltd.,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
261,PTTEP International Ltd.,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
262,PTTEP International Ltd.,Signature Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
263,PTTEP International Ltd.,Royalties,MOGE,payments in cash,MMK,62213150814.01647,6964970654.312218,69178121468.32869,111108848221.10631,-41930726748.98451,69178121472.1218,-3.7931060791015625,Not material difference
264,PTTEP International Ltd.,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,MMK,161305562184.71667,-48148048667.39668,113157513517.31999,-267993765055.19022,381151278572.5102,113157513517.31998,0.0,
265,PTTEP International Ltd.,Production Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
266,PTTEP International Ltd.,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,MMK,167800196870.15744,-65911080892.70726,101889115977.45018,163736452733.02286,-61847336755.572655,101889115977.4502,0.0,
267,PTTEP International Ltd.,Dividend,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
268,PTTEP International Ltd.,Training Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
269,PTTEP International Ltd.,Research and Development Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,PTTEP International Ltd.,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
271,PTTEP International Ltd.,Data fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
272,PTTEP International Ltd.,Land fees/Dead rent fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
273,PTTEP International Ltd.,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
274,PTTEP International Ltd.,Transit fees on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
275,PTTEP International Ltd.,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
276,PTTEP International Ltd.,"Other material payments (> 50,000 USD)",MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
277,PTTEP International Ltd.,Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
278,PTTEP International Ltd.,Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
279,PTTEP International Ltd.,Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,549463613.837838,0.0,549463613.837838,0.0,0.0,0.0,0.0,
280,ONGC Videsh Ltd,State production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
281,ONGC Videsh Ltd,MOGE production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
282,ONGC Videsh Ltd,Royalties,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
283,ONGC Videsh Ltd,Baseline payment (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
284,ONGC Videsh Ltd,Risk compensation (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
285,ONGC Videsh Ltd,Payment out of production (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
286,ONGC Videsh Ltd,Domestic Market Obligation (DMO) (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
287,ONGC Videsh Ltd,State production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
288,ONGC Videsh Ltd,MOGE production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
289,ONGC Videsh Ltd,Royalties,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
290,ONGC Videsh Ltd,Baseline payment (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
291,ONGC Videsh Ltd,Risk compensation (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
292,ONGC Videsh Ltd,Payment out of production (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
293,ONGC Videsh Ltd,Domestic Market Obligation (DMO) (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
294,ONGC Videsh Ltd,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
295,ONGC Videsh Ltd,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
296,ONGC Videsh Ltd,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,MMK,4739148.0,0.0,4739148.0,0.0,0.0,0.0,4739148.0,Not material difference
297,ONGC Videsh Ltd,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
298,ONGC Videsh Ltd,Withholding tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
299,ONGC Videsh Ltd,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300,ONGC Videsh Ltd,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
301,ONGC Videsh Ltd,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
302,ONGC Videsh Ltd,Signature Bonus,MOGE,payments in cash,MMK,4519885648.8,0.0,4519885648.8,4519885648.8,0.0,4519885648.8,0.0,
303,ONGC Videsh Ltd,Royalties,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
304,ONGC Videsh Ltd,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
305,ONGC Videsh Ltd,Production Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
306,ONGC Videsh Ltd,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
307,ONGC Videsh Ltd,Dividend,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
308,ONGC Videsh Ltd,Training Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
309,ONGC Videsh Ltd,Research and Development Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
310,ONGC Videsh Ltd,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
311,ONGC Videsh Ltd,Data fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
312,ONGC Videsh Ltd,Land fees/Dead rent fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
313,ONGC Videsh Ltd,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
314,ONGC Videsh Ltd,Transit fees on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
315,ONGC Videsh Ltd,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
316,ONGC Videsh Ltd,"Other material payments (> 50,000 USD)",MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
317,ONGC Videsh Ltd,Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
318,ONGC Videsh Ltd,Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
319,ONGC Videsh Ltd,Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,10000000.0,0.0,10000000.0,0.0,0.0,0.0,0.0,
320,Gail JJ India Ltd,State production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
321,Gail JJ India Ltd,MOGE production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
322,Gail JJ India Ltd,Royalties,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
323,Gail JJ India Ltd,Baseline payment (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
324,Gail JJ India Ltd,Risk compensation (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
325,Gail JJ India Ltd,Payment out of production (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
326,Gail JJ India Ltd,Domestic Market Obligation (DMO) (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
327,Gail JJ India Ltd,State production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
328,Gail JJ India Ltd,MOGE production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
329,Gail JJ India Ltd,Royalties,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
330,Gail JJ India Ltd,Baseline payment (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
331,Gail JJ India Ltd,Risk compensation (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
332,Gail JJ India Ltd,Payment out of production (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
333,Gail JJ India Ltd,Domestic Market Obligation (DMO) (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
334,Gail JJ India Ltd,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
335,Gail JJ India Ltd,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
336,Gail JJ India Ltd,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
337,Gail JJ India Ltd,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
338,Gail JJ India Ltd,Withholding tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
339,Gail JJ India Ltd,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
340,Gail JJ India Ltd,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
341,Gail JJ India Ltd,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
342,Gail JJ India Ltd,Signature Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
343,Gail JJ India Ltd,Royalties,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
344,Gail JJ India Ltd,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
345,Gail JJ India Ltd,Production Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
346,Gail JJ India Ltd,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
347,Gail JJ India Ltd,Dividend,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
348,Gail JJ India Ltd,Training Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
349,Gail JJ India Ltd,Research and Development Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
350,Gail JJ India Ltd,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
351,Gail JJ India Ltd,Data fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
352,Gail JJ India Ltd,Land fees/Dead rent fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
353,Gail JJ India Ltd,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
354,Gail JJ India Ltd,Transit fees on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
355,Gail JJ India Ltd,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
356,Gail JJ India Ltd,"Other material payments (> 50,000 USD)",MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
357,Gail JJ India Ltd,Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
358,Gail JJ India Ltd,Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
359,Gail JJ India Ltd,Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
360,Korea Gas Corporation,State production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
361,Korea Gas Corporation,MOGE production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
362,Korea Gas Corporation,Royalties,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
363,Korea Gas Corporation,Baseline payment (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
364,Korea Gas Corporation,Risk compensation (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
365,Korea Gas Corporation,Payment out of production (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
366,Korea Gas Corporation,Domestic Market Obligation (DMO) (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
367,Korea Gas Corporation,State production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
368,Korea Gas Corporation,MOGE production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
369,Korea Gas Corporation,Royalties,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
370,Korea Gas Corporation,Baseline payment (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
371,Korea Gas Corporation,Risk compensation (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
372,Korea Gas Corporation,Payment out of production (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
373,Korea Gas Corporation,Domestic Market Obligation (DMO) (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
